zip,irs_estimated_population,,
44718,11890,,
44720,36980,,
44721,13750,,
44730,5330,,
44735,319,,
44750,0,,
44767,0,,
44799,0,,
44802,980,,
44804,1070,,
44805,26720,,
44807,2110,,
44809,405,,
44811,11530,,
44813,7270,,
44814,2690,,
44815,839,,
44816,193,,
44817,1270,,
44818,2280,,
44820,14790,,
44822,3100,,
44824,3660,,
44825,225,,
44826,1560,,
44827,6020,,
44828,147,,
44830,15930,,
44833,14390,,
44836,2240,,
44837,3800,,
44838,313,,
44839,11810,,
44840,2750,,
44841,800,,
44842,5150,,
44843,2410,,
44844,700,,
44845,69,,
44846,3160,,
44847,3290,,
44848,176,,
44849,2010,,
44850,243,,
44851,4640,,
44853,1370,,
44854,1560,,
44855,1210,,
44856,206,,
44857,21300,,
44859,1710,,
44860,136,,
44861,216,,
44862,145,,
44864,2840,,
44865,2880,,
44866,1820,,
44867,2050,,
44870,33750,,
44871,853,,
44874,363,,
44875,12190,,
44878,2770,,
44880,2440,,
44881,206,,
44882,2440,,
44883,23870,,
44887,920,,
44888,0,,
44889,6200,,
44890,9600,,
44901,784,,
44902,3360,,
44903,22720,,
44904,13530,,
44905,10230,,
44906,14000,,
44907,12320,,
44999,0,,
45001,906,,
45002,14430,,
45003,760,,
45004,148,,
45005,28690,,
45011,64980,,
45012,278,,
45013,47720,,
45014,41390,,
45015,10000,,
45018,504,,
45025,0,,
45026,0,,
45030,20660,,
45032,413,,
45033,250,,
45034,1210,,
45036,35630,,
45039,27230,,
45040,56650,,
45041,356,,
45042,23740,,
45043,16,,
45044,49280,,
45050,11230,,
45051,75,,
45052,3760,,
45053,3130,,
45054,2280,,
45055,189,,
45056,12710,,
45061,288,,
45062,813,,
45063,129,,
45064,2660,,
45065,6200,,
45066,25880,,
45067,13590,,
45068,11650,,
45069,51470,,
45070,236,,
45071,521,,
45101,1710,,
45102,22380,,
45103,31590,,
45105,43,,
45106,10540,,
45107,8630,,
45110,19,,
45111,360,,
45112,73,,
45113,3950,,
45114,177,,
45115,105,,
45118,3350,,
45119,90,,
45120,2830,,
45121,7330,,
45122,9830,,
45123,7240,,
45130,3030,,
45131,226,,
45132,280,,
45133,19840,,
45135,4310,,
45138,54,,
45140,53690,,
45142,4010,,
45144,2910,,
45145,58,,
45146,1310,,
45147,223,,
45148,1470,,
45150,30570,,
45152,13730,,
45153,1530,,
45154,8530,,
45155,256,,
45156,77,,
45157,8950,,
45158,438,,
45159,3020,,
45160,560,,
45162,2400,,
45164,305,,
45166,161,,
45167,2690,,
45168,1320,,
45169,4080,,
45171,5520,,
45172,160,,
45174,2370,,
45176,7810,,
45177,18950,,
45201,1273,,
45202,12650,,
45203,1560,,
45204,4290,,
45205,14590,,
45206,7860,,
45207,4090,,
45208,16430,,
45209,8240,,
45211,31730,,
45212,16830,,
45213,10320,,
45214,6120,,
45215,27080,,
45216,7280,,
45217,5330,,
45218,3520,,
45219,5490,,
45220,8150,,
45221,49,,
45222,246,,
45223,10360,,
45224,17310,,
45225,5680,,
45226,5080,,
45227,16050,,
45228,344,,
45229,9160,,
45230,25240,,
45231,37860,,
45232,5220,,
45233,14660,,
45234,0,,
45235,0,,
45236,21040,,
45237,16990,,
45238,42250,,
45239,25020,,
45240,26410,,
45241,23040,,
45242,22980,,
45243,15540,,
45244,27730,,
45245,17980,,
45246,13240,,
45247,22090,,
45248,23860,,
45249,13490,,
45250,493,,
45251,19910,,
45252,4390,,
45253,426,,
45254,337,,
45255,20700,,
45258,167,,
45262,242,,
45263,34,,
45264,12,,
45267,0,,
45268,0,,
45269,0,,
45270,0,,
45271,0,,
45273,0,,
45274,0,,
45275,39,,
45277,0,,
45280,0,,
45296,0,,
45298,0,,
45299,0,,
45301,196,,
45302,4280,,
45303,2000,,
45304,6920,,
45305,11320,,
45306,2240,,
45307,377,,
45308,4200,,
45309,11000,,
45310,259,,
45311,5040,,
45312,1460,,
45314,3180,,
45315,4320,,
45316,199,,
45317,1020,,
45318,4970,,
45319,356,,
45320,13550,,
45321,800,,
45322,19310,,
45323,4770,,
45324,31810,,
45325,2410,,
45326,1100,,
45327,8790,,
45328,522,,
45330,812,,
45331,19320,,
45332,500,,
45333,1390,,
45334,1940,,
45335,6510,,
45336,167,,
45337,1610,,
45338,4610,,
45339,1110,,
45340,730,,
45341,3160,,
45342,32770,,
45343,315,,
45344,15410,,
45345,5320,,
45346,2110,,
45347,3650,,
45348,890,,
45349,429,,
45350,156,,
45351,287,,
45352,203,,
45353,159,,
45354,639,,
45356,21590,,
45358,376,,
45359,1830,,
45360,366,,
45361,177,,
45362,960,,
45363,1740,,
45365,26190,,
45367,0,,
45368,4370,,
45369,3270,,
45370,2280,,
45371,22600,,
45372,469,,
45373,33120,,
45374,0,,
45377,13500,,
45378,444,,
45380,5160,,
45381,4970,,
45382,1070,,
45383,6110,,
45384,381,,
45385,35160,,
45387,4800,,
45388,840,,
45389,527,,
45390,2800,,
45400,0,,
45401,687,,
45402,7360,,
45403,10430,,
45404,8390,,
45405,14110,,
45406,16550,,
45408,6604,,
45409,5580,,
45410,11790,,
45412,19,,
45413,241,,
45414,17480,,
45415,11000,,
45416,4560,,
45417,20400,,
45418,5055,,
45419,14620,,
45420,20490,,
45422,0,,
45423,29,,
45424,46160,,
45426,12330,,
45427,8060,,
45428,55,,
45429,23790,,
45430,7300,,
45431,23530,,
45432,13260,,
45433,1250,,
45434,12920,,
45435,28,,
45437,128,,
45439,9690,,
45440,20730,,
45441,112,,
45448,0,,
45449,15870,,
45454,0,,
45458,35720,,
45459,27210,,
45463,0,,
45469,0,,
45470,0,,
45475,406,,
45479,0,,
45481,0,,
45482,0,,
45490,15,,
45501,844,,
45502,15690,,
45503,27080,,
45504,13820,,
45505,15500,,
45506,10510,,
45601,44080,,
45612,3990,,
45613,2910,,
45614,3680,,
45616,940,,
45617,195,,
45618,166,,
45619,6490,,
45620,770,,
45621,442,,
45622,400,,
45623,2630,,
45624,72,,
45628,4680,,
45629,2500,,
45630,389,,
45631,11820,,
45633,78,,
45634,1580,,
45636,97,,
45638,16080,,
45640,13560,,
45642,108,,
45643,45,,
45644,3810,,
45645,2410,,
45646,300,,
45647,1990,,
45648,9310,,
45650,280,,
45651,4610,,
45652,2600,,
45653,3450,,
45654,730,,
45656,5190,,
45657,1890,,
45658,2010,,
45659,2130,,
45660,6550,,
45661,5850,,
45662,20050,,
45663,5030,,
45669,9130,,
45671,340,,
45672,1340,,
45673,330,,
45674,533,,
45675,32,,
45677,98,,
45678,930,,
45679,2580,,
45680,9950,,
45681,1290,,
45682,1660,,
45683,96,,
45684,1480,,
45685,1070,,
45686,2600,,
45687,35,,
45688,340,,
45690,11400,,
45692,6860,,
45693,6970,,
45694,10170,,
45695,470,,
45696,1120,,
45697,4230,,
45698,332,,
45699,0,,
45701,16390,,
45710,4810,,
45711,870,,
45712,138,,
45713,203,,
45714,8680,,
45715,2260,,
45716,480,,
45717,0,,
45719,872,,
45720,126,,
45721,57,,
45723,2990,,
45724,1560,,
45727,380,,
45729,1360,,
45732,3800,,
45734,390,,
45735,1500,,
45739,117,,
45740,469,,
45741,680,,
45742,2720,,
45743,1130,,
45744,2450,,
45745,920,,
45746,260,,
45750,21400,,
45760,2470,,
45761,1280,,
45764,5400,,
45766,1080,,
45767,1960,,
45768,1450,,
45769,4790,,
45770,410,,
45771,2980,,
45772,1460,,
45773,530,,
45775,1080,,
45776,580,,
45777,30,,
45778,680,,
45779,738,,
45780,2420,,
45782,312,,
45783,361,,
45784,3050,,
45786,2810,,
45787,90,,
45788,820,,
45789,212,,
45801,17600,,
45802,450,,
45804,11480,,
45805,19880,,
45806,10220,,
45807,11130,,
45808,240,,
45809,180,,
45810,5310,,
45812,1600,,
45813,3210,,
45814,2550,,
45815,101,,
45816,257,,
45817,5610,,
45819,220,,
45820,559,,
45821,1140,,
45822,18060,,
45826,325,,
45827,1950,,
45828,6140,,
45830,5590,,
45831,2870,,
45832,2710,,
45833,9530,,
45835,410,,
45836,1260,,
45837,139,,
45838,48,,
45839,467,,
45840,48530,,
45841,910,,
45843,3440,,
45844,3140,,
45845,3280,,
45846,4310,,
45848,328,,
45849,1060,,
45850,3440,,
45851,610,,
45853,1381,,
45854,424,,
45855,187,,
45856,4700,,
45858,2850,,
45859,442,,
45860,2460,,
45861,192,,
45862,1300,,
45863,1100,,
45864,129,,
45865,5140,,
45866,203,,
45867,1140,,
45868,630,,
45869,4370,,
45870,122,,
45871,1970,,
45872,3490,,
45873,2020,,
45874,1950,,
45875,10670,,
45876,1109,,
45877,2140,,
45879,5520,,
45880,2250,,
45881,1390,,
45882,2770,,
45883,3960,,
45884,149,,
45885,11800,,
45886,440,,
45887,4260,,
45888,245,,
45889,1640,,
45890,570,,
45891,13900,,
45893,272,,
45894,630,,
45895,16560,,
45896,1810,,
45897,118,,
45898,1140,,
45899,187,,
45999,14,,
46001,9630,,
46011,15360,,
46012,16100,,
46013,16240,,
46014,0,,
46015,306,,
46016,13160,,
46017,5380,,
46018,581,,
46030,2970,,
46031,2150,,
46032,48170,,
46033,39280,,
46034,7060,,
46035,1130,,
46036,9990,,
46037,47340,,
46038,40720,,
46039,650,,
46040,16520,,
46041,21980,,
46044,2800,,
46045,118,,
46047,16,,
46048,1830,,
46049,770,,
46050,1600,,
46051,2750,,
46052,20840,,
46055,15590,,
46056,2360,,
46057,970,,
46058,2070,,
46060,42610,,
46061,500,,
46062,39390,,
46063,308,,
46064,14840,,
46065,3220,,
46067,89,,
46068,2630,,
46069,6800,,
46070,1980,,
46071,3210,,
46072,8390,,
46074,45320,,
46075,8110,,
46076,1460,,
46077,35150,,
46082,492,,
46085,0,,
46102,402,,
46103,318,,
46104,860,,
46105,1820,,
46106,9480,,
46107,11140,,
46110,430,,
46111,395,,
46112,41290,,
46113,15440,,
46115,1880,,
46117,600,,
46118,4710,,
46120,5470,,
46121,5100,,
46122,16260,,
46123,40360,,
46124,6860,,
46125,165,,
46126,4490,,
46127,310,,
46128,2050,,
46129,22,,
46130,2360,,
46131,29870,,
46133,740,,
46135,14980,,
46140,39410,,
46142,30370,,
46143,59470,,
46144,192,,
46146,190,,
46147,2700,,
46148,4590,,
46149,1930,,
46150,700,,
46151,29190,,
46154,160,,
46155,128,,
46156,1370,,
46157,4060,,
46158,22870,,
46160,6000,,
46161,2300,,
46162,520,,
46163,13760,,
46164,4100,,
46165,1390,,
46166,2250,,
46167,7520,,
46168,34920,,
46170,50,,
46171,1600,,
46172,2150,,
46173,9340,,
46175,520,,
46176,25630,,
46180,930,,
46181,5150,,
46182,1720,,
46183,162,,
46184,12270,,
46186,1570,,
46197,0,,
46201,24760,,
46202,13330,,
46203,31820,,
46204,5350,,
46205,23360,,
46206,589,,
46207,0,,
46208,16660,,
46209,77,,
46210,0,,
46211,0,,
46213,0,,
46214,22150,,
46216,2070,,
46217,33520,,
46218,24670,,
46219,30170,,
46220,32470,,
46221,24700,,
46222,29270,,
46223,42,,
46224,32340,,
46225,5160,,
46226,38050,,
46227,50350,,
46228,14400,,
46229,26380,,
46230,73,,
46231,10050,,
46234,26130,,
46235,30100,,
46236,25990,,
46237,40650,,
46239,32730,,
46240,18170,,
46241,27850,,
46242,426,,
46244,329,,
46247,254,,
46249,222,,
46250,17010,,
46251,68,,
46253,636,,
46254,34900,,
46255,63,,
46256,21330,,
46259,13850,,
46260,29050,,
46262,0,,
46266,32,,
46268,23380,,
46274,0,,
46275,0,,
46277,232,,
46278,8650,,
46280,7280,,
46282,0,,
46283,0,,
46285,1026,,
46288,0,,
46290,240,,
46291,0,,
46295,0,,
46296,0,,
46298,0,,
46301,571,,
46302,107,,
46303,16670,,
46304,25490,,
46307,65260,,
46308,487,,
46310,13450,,
46311,21850,,
46312,19230,,
46319,15530,,
46320,9760,,
46321,22670,,
46322,21680,,
46323,18610,,
46324,18580,,
46325,436,,
46327,8770,,
46340,1130,,
46341,9860,,
46342,29110,,
46345,272,,
46346,1253,,
46347,4620,,
46348,1010,,
46349,3180,,
46350,39390,,
46352,782,,
46355,138,,
46356,17920,,
46360,35670,,
46361,871,,
46365,1030,,
46366,5130,,
46368,35810,,
46371,3490,,
46372,183,,
46373,18430,,
46374,1040,,
46375,22940,,
46376,391,,
46377,430,,
46379,234,,
46380,0,,
46381,230,,
46382,2040,,
46383,35930,,
46384,540,,
46385,40610,,
46390,2690,,
46391,6100,,
46392,7370,,
46393,340,,
46394,9330,,
46401,608,,
46402,3480,,
46403,8900,,
46404,11800,,
46405,10030,,
46406,6500,,
46407,6760,,
46408,11740,,
46409,5310,,
46410,33210,,
46411,751,,
46501,3590,,
46502,200,,
46504,3200,,
46506,9460,,
46507,9160,,
46508,241,,
46510,3160,,
46511,3700,,
46513,105,,
46514,38540,,
46515,1087,,
46516,29890,,
46517,21370,,
46524,2040,,
46526,30510,,
46527,571,,
46528,25450,,
46530,31510,,
46531,1370,,
46532,1630,,
46534,9640,,
46536,2940,,
46537,611,,
46538,3980,,
46539,2120,,
46540,12380,,
46542,4420,,
46543,4100,,
46544,28420,,
46545,21810,,
46546,484,,
46550,12380,,
46552,6100,,
46553,3760,,
46554,4160,,
46555,2730,,
46556,580,,
46561,13520,,
46562,4300,,
46563,21020,,
46565,8590,,
46567,9160,,
46570,1010,,
46571,5860,,
46572,122,,
46573,3690,,
46574,7340,,
46580,20010,,
46581,835,,
46582,13310,,
46590,4000,,
46595,172,,
46601,3810,,
46604,0,,
46613,9760,,
46614,27600,,
46615,12520,,
46616,5260,,
46617,7740,,
46619,18590,,
46620,0,,
46624,378,,
46626,0,,
46628,23900,,
46634,399,,
46635,5560,,
46637,12920,,
46660,300,,
46680,245,,
46699,0,,
46701,6890,,
46702,2040,,
46703,16020,,
46704,183,,
46705,1570,,
46706,18730,,
46710,4380,,
46711,8180,,
46713,54,,
46714,14120,,
46721,4460,,
46723,7340,,
46725,22720,,
46730,1270,,
46731,620,,
46732,2730,,
46733,17470,,
46737,6550,,
46738,7590,,
46740,4560,,
46741,4410,,
46742,3040,,
46743,2240,,
46745,1850,,
46746,3730,,
46747,2380,,
46748,7410,,
46750,23620,,
46755,14030,,
46759,530,,
46760,1140,,
46761,12090,,
46763,1630,,
46764,1320,,
46765,5650,,
46766,520,,
46767,8340,,
46769,0,,
46770,2600,,
46771,168,,
46772,3850,,
46773,3500,,
46774,16730,,
46776,1470,,
46777,6180,,
46778,121,,
46779,1920,,
46780,22,,
46781,870,,
46782,64,,
46783,7450,,
46784,2030,,
46785,1490,,
46786,229,,
46787,3600,,
46788,3500,,
46789,386,,
46791,870,,
46792,3480,,
46793,3930,,
46794,1220,,
46795,5810,,
46796,210,,
46797,3880,,
46798,1250,,
46799,526,,
46801,44,,
46802,7480,,
46803,7810,,
46804,26670,,
46805,17490,,
46806,22260,,
46807,14660,,
46808,16760,,
46809,8040,,
46814,16830,,
46815,25030,,
46816,16800,,
46818,21490,,
46819,8240,,
46825,25870,,
46835,33470,,
46845,29620,,
46850,28,,
46851,35,,
46852,38,,
46853,58,,
46854,50,,
46855,59,,
46856,20,,
46857,0,,
46858,0,,
46859,76,,
46860,0,,
46861,0,,
46862,34,,
46863,35,,
46864,50,,
46865,65,,
46866,101,,
46867,65,,
46868,58,,
46869,56,,
46885,236,,
46895,164,,
46896,243,,
46897,0,,
46898,283,,
46899,172,,
46901,32950,,
46902,33050,,
46903,392,,
46904,778,,
46910,3220,,
46911,1280,,
46912,24,,
46913,1270,,
46914,1990,,
46915,650,,
46916,177,,
46917,1640,,
46919,2090,,
46920,1080,,
46921,54,,
46922,138,,
46923,7500,,
46926,1500,,
46928,3990,,
46929,3030,,
46930,200,,
46931,332,,
46932,3110,,
46933,5670,,
46935,0,,
46936,5470,,
46937,161,,
46938,2540,,
46939,1780,,
46940,2220,,
46941,970,,
46942,28,,
46943,210,,
46945,182,,
46946,173,,
46947,25170,,
46950,610,,
46951,1860,,
46952,17200,,
46953,16690,,
46957,567,,
46958,549,,
46959,227,,
46960,990,,
46961,113,,
46962,7620,,
46965,200,,
46967,115,,
46968,114,,
46970,20630,,
46971,0,,
46974,1530,,
46975,12520,,
46977,76,,
46978,1900,,
46979,4860,,
46980,86,,
46982,2440,,
46984,260,,
46985,1210,,
46986,1730,,
46987,1143,,
46988,760,,
46989,3230,,
46990,730,,
46991,1540,,
46992,14510,,
46994,2500,,
46995,148,,
46996,5930,,
46998,141,,
47001,9330,,
47003,860,,
47006,12090,,
47010,250,,
47011,910,,
47012,9290,,
47016,850,,
47017,630,,
47018,3940,,
47019,84,,
47020,930,,
47021,78,,
47022,3190,,
47023,1470,,
47024,2570,,
47025,21600,,
47030,1390,,
47031,4800,,
47032,3360,,
47033,95,,
47034,193,,
47035,170,,
47036,1030,,
47037,3800,,
47038,980,,
47039,24,,
47040,4610,,
47041,5670,,
47042,3940,,
47043,4520,,
47060,6550,,
47102,5490,,
47104,46,,
47106,4360,,
47107,37,,
47108,2010,,
47110,440,,
47111,16310,,
47112,15640,,
47114,430,,
47115,2270,,
47116,590,,
47117,4060,,
47118,2760,,
47119,12130,,
47120,860,,
47122,11010,,
47123,110,,
47124,4820,,
47125,1510,,
47126,4610,,
47129,16520,,
47130,42930,,
47131,1085,,
47132,0,,
47133,0,,
47134,0,,
47135,1090,,
47136,4750,,
47137,1180,,
47138,3880,,
47139,57,,
47140,2370,,
47141,1520,,
47142,760,,
47143,3670,,
47144,0,,
47145,1780,,
47146,0,,
47147,970,,
47150,41170,,
47151,740,,
47160,219,,
47161,3500,,
47162,840,,
47163,1430,,
47164,3230,,
47165,5520,,
47166,1450,,
47167,13940,,
47170,12950,,
47172,18740,,
47174,122,,
47175,740,,
47177,1250,,
47190,0,,
47199,0,,
47201,42450,,
47202,832,,
47203,25150,,
47220,4910,,
47223,1310,,
47224,550,,
47225,132,,
47226,254,,
47227,1400,,
47228,51,,
47229,2970,,
47230,1760,,
47231,960,,
47232,2390,,
47234,1370,,
47235,1690,,
47236,110,,
47240,19960,,
47243,4560,,
47244,640,,
47245,38,,
47246,3950,,
47247,192,,
47249,53,,
47250,18970,,
47260,1580,,
47261,0,,
47263,253,,
47264,1140,,
47265,17880,,
47270,670,,
47272,1750,,
47273,1830,,
47274,29860,,
47280,905,,
47281,1380,,
47282,451,,
47283,3290,,
47302,20840,,
47303,16230,,
47304,24920,,
47305,2330,,
47306,119,,
47307,509,,
47308,444,,
47320,3710,,
47322,0,,
47324,146,,
47325,570,,
47326,2230,,
47327,3700,,
47330,4980,,
47331,18920,,
47334,2910,,
47335,762,,
47336,3000,,
47337,191,,
47338,2460,,
47339,650,,
47340,2580,,
47341,2100,,
47342,2410,,
47344,157,,
47345,1330,,
47346,3550,,
47348,8220,,
47351,384,,
47352,850,,
47353,5010,,
47354,980,,
47355,2270,,
47356,5530,,
47357,1050,,
47358,800,,
47359,2490,,
47360,1420,,
47361,298,,
47362,23910,,
47366,146,,
47367,179,,
47368,2470,,
47369,1040,,
47370,331,,
47371,10360,,
47373,1870,,
47374,36150,,
47375,901,,
47380,1690,,
47381,154,,
47382,254,,
47383,2630,,
47384,1880,,
47385,1470,,
47386,1110,,
47387,680,,
47388,370,,
47390,4300,,
47392,175,,
47393,1560,,
47394,6940,,
47396,7180,,
47401,31520,,
47402,1021,,
47403,27160,,
47404,17080,,
47405,58,,
47406,50,,
47407,522,,
47408,12090,,
47420,257,,
47421,24980,,
47424,8330,,
47426,207,,
47427,900,,
47429,7480,,
47430,0,,
47431,1320,,
47432,3820,,
47433,3670,,
47434,175,,
47435,105,,
47436,1350,,
47437,147,,
47438,3730,,
47439,40,,
47441,7810,,
47443,960,,
47445,42,,
47446,8480,,
47448,7180,,
47449,430,,
47451,1120,,
47452,4290,,
47453,390,,
47454,6360,,
47455,157,,
47456,1110,,
47457,50,,
47458,121,,
47459,3220,,
47460,10320,,
47462,4510,,
47463,181,,
47464,197,,
47465,670,,
47467,60,,
47468,1180,,
47469,1570,,
47470,1460,,
47471,2460,,
47490,0,,
47501,15950,,
47512,3150,,
47513,1860,,
47514,410,,
47515,780,,
47516,1240,,
47519,550,,
47520,2740,,
47521,990,,
47522,220,,
47523,3140,,
47524,470,,
47525,350,,
47527,1880,,
47528,630,,
47529,900,,
47531,930,,
47532,4320,,
47535,488,,
47536,97,,
47537,790,,
47541,1230,,
47542,9400,,
47545,121,,
47546,21120,,
47547,393,,
47549,0,,
47550,780,,
47551,540,,
47552,178,,
47553,8120,,
47556,138,,
47557,1260,,
47558,5070,,
47561,1340,,
47562,4760,,
47564,1260,,
47567,5100,,
47568,770,,
47573,59,,
47574,202,,
47575,1040,,
47576,330,,
47577,860,,
47578,650,,
47579,2800,,
47580,280,,
47581,3060,,
47584,156,,
47585,410,,
47586,9880,,
47588,530,,
47590,690,,
47591,20930,,
47596,207,,
47597,870,,
47598,2900,,
47601,12870,,
47610,5240,,
47611,1050,,
47612,780,,
47613,2650,,
47614,0,,
47615,1360,,
47616,250,,
47617,267,,
47618,44,,
47619,1550,,
47620,11750,,
47629,514,,
47630,37170,,
47631,1770,,
47633,2410,,
47634,2020,,
47635,4780,,
47637,1370,,
47638,3590,,
47639,4680,,
47640,850,,
47647,61,,
47648,4380,,
47649,1260,,
47654,78,,
47660,4240,,
47665,3450,,
47666,1300,,
47670,10880,,
47683,194,,
47701,0,,
47702,88,,
47703,31,,
47704,50,,
47705,88,,
47706,70,,
47708,520,,
47710,14340,,
47711,27650,,
47712,20060,,
47713,7700,,
47714,26850,,
47715,24950,,
47716,394,,
47719,328,,
47720,15860,,
47721,0,,
47722,14,,
47724,329,,
47725,19400,,
47727,0,,
47728,485,,
47730,0,,
47731,12,,
47732,0,,
47733,0,,
47734,0,,
47735,0,,
47736,41,,
47737,0,,
47739,0,,
47740,0,,
47741,0,,
47744,0,,
47747,0,,
47750,0,,
47801,283,,
47802,27800,,
47803,18040,,
47804,8080,,
47805,11730,,
47807,7030,,
47808,252,,
47809,89,,
47811,0,,
47812,0,,
47830,26,,
47831,247,,
47832,880,,
47833,990,,
47834,16940,,
47836,60,,
47837,1030,,
47838,2030,,
47840,1420,,
47841,1870,,
47842,8310,,
47845,183,,
47846,660,,
47847,1020,,
47848,1390,,
47849,440,,
47850,2120,,
47851,135,,
47852,42,,
47853,313,,
47854,690,,
47855,708,,
47856,0,,
47857,396,,
47858,610,,
47859,1100,,
47860,210,,
47861,490,,
47862,1460,,
47863,262,,
47864,0,,
47865,121,,
47866,370,,
47868,2310,,
47869,214,,
47870,96,,
47871,235,,
47872,6470,,
47874,2980,,
47875,234,,
47876,217,,
47878,311,,
47879,2590,,
47880,80,,
47881,497,,
47882,7350,,
47884,278,,
47885,8020,,
47901,2620,,
47902,370,,
47903,1278,,
47904,12900,,
47905,38190,,
47906,40980,,
47907,105,,
47909,40370,,
47916,78,,
47917,360,,
47918,5300,,
47920,2660,,
47921,950,,
47922,1320,,
47923,3300,,
47924,178,,
47925,361,,
47926,990,,
47928,1620,,
47929,800,,
47930,1010,,
47932,4930,,
47933,24960,,
47934,0,,
47935,0,,
47936,0,,
47937,0,,
47938,0,,
47939,0,,
47940,1370,,
47941,1431,,
47942,610,,
47943,970,,
47944,3250,,
47946,1700,,
47948,1120,,
47949,1180,,
47950,770,,
47951,1910,,
47952,2270,,
47954,2180,,
47955,950,,
47957,1540,,
47958,182,,
47959,2540,,
47960,13710,,
47962,88,,
47963,1730,,
47964,115,,
47965,672,,
47966,598,,
47967,710,,
47968,960,,
47969,215,,
47970,1860,,
47971,1720,,
47974,1040,,
47975,720,,
47977,2160,,
47978,9890,,
47980,990,,
47981,890,,
47982,151,,
47983,429,,
47984,0,,
47986,64,,
47987,3370,,
47988,49,,
47989,1200,,
47990,1640,,
47991,950,,
47992,1420,,
47993,3630,,
47994,560,,
47995,1540,,
47996,404,,
47997,94,,
48001,10800,,
48002,2980,,
48003,6340,,
48004,142,,
48005,5050,,
48006,3700,,
48007,0,,
48009,19840,,
48012,285,,
48014,4050,,
48015,6860,,
48017,10090,,
48021,29230,,
48022,2460,,
48023,4490,,
48025,14600,,
48026,13150,,
48027,2970,,
48028,940,,
48030,11970,,
48032,2040,,
48033,13690,,
48034,10520,,
48035,29570,,
48036,19670,,
48037,830,,
48038,40180,,
48039,6720,,
48040,9390,,
48041,4010,,
48042,33790,,
48043,12020,,
48044,56660,,
48045,21920,,
48046,448,,
48047,37610,,
48048,8820,,
48049,5160,,
48050,1550,,
48051,16830,,
48054,6780,,
48059,13980,,
48060,32430,,
48061,414,,
48062,8870,,
48063,4090,,
48064,3780,,
48065,10890,,
48066,40670,,
48067,20870,,
48068,404,,
48069,2540,,
48070,6480,,
48071,23910,,
48072,14290,,
48073,29850,,
48074,8940,,
48075,18300,,
48076,22860,,
48079,12190,,
48080,20120,,
48081,18660,,
48082,14840,,
48083,21620,,
48084,14820,,
48085,25820,,
48086,117,,
48088,21250,,
48089,25980,,
48090,1340,,
48091,26880,,
48092,25120,,
48093,22170,,
48094,20120,,
48095,5630,,
48096,3760,,
48097,4640,,
48098,20360,,
48099,524,,
48101,26900,,
48103,49800,,
48104,20030,,
48105,26840,,
48106,639,,
48107,331,,
48108,23730,,
48109,130,,
48110,108,,
48111,38570,,
48112,704,,
48113,278,,
48114,20890,,
48115,32,,
48116,26640,,
48117,9760,,
48118,13040,,
48120,7520,,
48121,1824,,
48122,11320,,
48123,257,,
48124,31590,,
48125,19000,,
48126,50010,,
48127,38140,,
48128,11050,,
48130,16150,,
48131,7650,,
48133,4750,,
48134,22030,,
48135,24690,,
48136,347,,
48137,4600,,
48138,10520,,
48139,673,,
48140,3020,,
48141,19720,,
48143,812,,
48144,9870,,
48145,3270,,
48146,35610,,
48150,25190,,
48151,284,,
48152,29390,,
48153,231,,
48154,36180,,
48157,1090,,
48158,7080,,
48159,2370,,
48160,11690,,
48161,22600,,
48162,25230,,
48164,9400,,
48165,8290,,
48166,12220,,
48167,23740,,
48168,24230,,
48169,19240,,
48170,39220,,
48173,12560,,
48174,29060,,
48175,166,,
48176,22390,,
