Rndrng_Prvdr_City,Rndrng_Prvdr_State_Abrvtn,zip,derm_provider_count,irs_estimated_population,derm_to_pop_ratio,derm_to_pop_percent
Green Valley,AZ,85614.0,1,20310.0,4.9236829148202856e-05,0.004923682914820286
Sierra Vista,AZ,85635.0,3,29850.0,0.00010050251256281407,0.010050251256281407
Oro Valley,AZ,85704.0,1,28050.0,3.5650623885918004e-05,0.0035650623885918006
Tucson,AZ,85704.0,1,28050.0,3.5650623885918004e-05,0.0035650623885918006
Tucson,AZ,85710.0,3,46720.0,6.421232876712328e-05,0.006421232876712328
Tucson,AZ,85711.0,1,32860.0,3.0432136335970785e-05,0.0030432136335970784
Tucson,AZ,85712.0,17,23930.0,0.000710405348934392,0.0710405348934392
Tuscon,AZ,85712.0,1,23930.0,4.1788549937317175e-05,0.004178854993731718
Tucson,AZ,85718.0,11,25280.0,0.000435126582278481,0.0435126582278481
Tucson,AZ,85723.0,1,0.0,inf,inf
Tucson,AZ,85724.0,2,0.0,inf,inf
Tucson,AZ,85739.0,1,16140.0,6.195786864931847e-05,0.006195786864931847
Tucson,AZ,85741.0,2,29090.0,6.875214850464078e-05,0.006875214850464078
Oro Valley,AZ,85755.0,1,16830.0,5.9417706476530004e-05,0.0059417706476530005
Show Low,AZ,85901.0,1,14870.0,6.724949562878279e-05,0.006724949562878279
Flagstaff,AZ,86001.0,8,21120.0,0.0003787878787878788,0.03787878787878788
Tuba City,AZ,86045.0,1,8970.0,0.00011148272017837236,0.011148272017837236
Prescott,AZ,86301.0,5,21000.0,0.0002380952380952381,0.023809523809523808
Prescott,AZ,86305.0,3,17250.0,0.00017391304347826088,0.017391304347826087
Cottonwood,AZ,86326.0,2,21350.0,9.36768149882904e-05,0.00936768149882904
Lake Havasu City,AZ,86403.0,2,14080.0,0.00014204545454545454,0.014204545454545454
Lake Havasu City,AZ,86406.0,1,19940.0,5.0150451354062184e-05,0.0050150451354062184
Kingman,AZ,86409.0,1,21490.0,4.653327128897162e-05,0.004653327128897162
Bullhead City,AZ,86442.0,2,25590.0,7.815552950371239e-05,0.007815552950371238
Albuquerque,NM,87102.0,4,13800.0,0.0002898550724637681,0.028985507246376812
Albuquerque,NM,87106.0,5,17710.0,0.000282326369282891,0.0282326369282891
Albuquerque,NM,87109.0,3,32010.0,9.372071227741331e-05,0.009372071227741332
Albuquerque,NM,87110.0,7,31730.0,0.0002206114087614245,0.02206114087614245
Albuquerque,NM,87111.0,7,47380.0,0.00014774166314900802,0.014774166314900802
Albuquerque,NM,87113.0,1,13730.0,7.283321194464675e-05,0.007283321194464676
Rio Rancho,NM,87124.0,1,50510.0,1.9798059790140567e-05,0.0019798059790140567
Farmington,NM,87401.0,1,32830.0,3.045994517209869e-05,0.003045994517209869
Santa Fe,NM,87505.0,5,24850.0,0.00020120724346076458,0.02012072434607646
Los Alamos,NM,87544.0,1,12610.0,7.930214115781126e-05,0.007930214115781126
Taos,NM,87571.0,2,8870.0,0.00022547914317925591,0.02254791431792559
Las Cruces,NM,88001.0,1,24670.0,4.053506282934739e-05,0.004053506282934739
Las Cruces,NM,88011.0,3,26660.0,0.00011252813203300826,0.011252813203300826
Silver City,NM,88061.0,1,11100.0,9.009009009009009e-05,0.009009009009009009
Clovis,NM,88101.0,1,37750.0,2.649006622516556e-05,0.0026490066225165563
Henderson,NV,89052.0,4,54960.0,7.27802037845706e-05,0.0072780203784570605
Las Vegas,NV,89113.0,1,31730.0,3.151591553734636e-05,0.003151591553734636
Las Vegas,NV,89117.0,2,48910.0,4.0891433244735225e-05,0.004089143324473523
Las Vegas,NV,89121.0,5,57940.0,8.629616845012081e-05,0.00862961684501208
Las Vegas,NV,89128.0,3,32610.0,9.19963201471941e-05,0.00919963201471941
Las Vegas,NV,89144.0,3,17410.0,0.0001723147616312464,0.01723147616312464
Las Vegas,NV,89148.0,5,55320.0,9.038322487346348e-05,0.009038322487346349
Las Vegas,NV,89149.0,1,38450.0,2.6007802340702212e-05,0.002600780234070221
Nellis Afb,NV,89191.0,1,1379.0,0.0007251631617113851,0.0725163161711385
Minden,NV,89423.0,2,11310.0,0.00017683465959328028,0.01768346595932803
Sparks,NV,89436.0,3,45370.0,6.612298875909191e-05,0.0066122988759091915
Stateline,NV,89449.0,1,3982.0,0.00025113008538422905,0.025113008538422906
Reno,NV,89509.0,13,29770.0,0.0004366812227074236,0.043668122270742356
Reno,NV,89511.0,3,28820.0,0.00010409437890353921,0.010409437890353921
Reno,NV,89521.0,1,37320.0,2.6795284030010716e-05,0.0026795284030010718
Reno,NV,89523.0,1,32520.0,3.075030750307503e-05,0.0030750307503075026
Carson City,NV,89701.0,3,23450.0,0.0001279317697228145,0.01279317697228145
Los Angeles,CA,90004.0,1,46770.0,2.138122728244601e-05,0.002138122728244601
Los Angeles,CA,90006.0,1,43570.0,2.2951572182694516e-05,0.0022951572182694515
Los Angeles,CA,90013.0,1,6420.0,0.00015576323987538941,0.01557632398753894
Los Angeles,CA,90015.0,2,17390.0,0.00011500862564692352,0.011500862564692352
Los Angeles,CA,90017.0,2,17960.0,0.00011135857461024499,0.011135857461024499
Los Angeles,CA,90023.0,1,39530.0,2.5297242600556538e-05,0.0025297242600556538
Los Angeles,CA,90024.0,2,21990.0,9.095043201455206e-05,0.009095043201455206
Los Angeles,CA,90025.0,6,37790.0,0.00015877216194760518,0.015877216194760516
Los Angeles,CA,90027.0,4,34350.0,0.00011644832605531295,0.011644832605531294
Los Angeles,CA,90033.0,18,36570.0,0.0004922067268252667,0.04922067268252667
Los Angeles,CA,90036.0,1,30570.0,3.271180896303566e-05,0.0032711808963035655
Los Angeles,CA,90045.0,3,31950.0,9.389671361502347e-05,0.009389671361502348
Los Angeles,CA,90046.0,1,35190.0,2.841716396703609e-05,0.002841716396703609
Los Angeles,CA,90048.0,10,17160.0,0.0005827505827505828,0.05827505827505827
West Hollywood,CA,90048.0,1,17160.0,5.8275058275058275e-05,0.005827505827505828
Los Angeles,CA,90049.0,1,28770.0,3.475842891901286e-05,0.0034758428919012857
Los Angeles,CA,90064.0,3,25040.0,0.00011980830670926518,0.011980830670926517
Century City,CA,90067.0,1,5890.0,0.00016977928692699492,0.01697792869269949
Los Angeles,CA,90067.0,1,5890.0,0.00016977928692699492,0.01697792869269949
Los Angeles,CA,90069.0,3,16550.0,0.00018126888217522659,0.01812688821752266
Los Angeles,CA,90089.0,2,185.0,0.010810810810810811,1.0810810810810811
Los Angeles,CA,90095.0,18,82.0,0.21951219512195122,21.951219512195124
Beverly Hills,CA,90210.0,19,15580.0,0.0012195121951219512,0.12195121951219512
Beverly Hills,CA,90211.0,17,9330.0,0.0018220793140407289,0.18220793140407288
Beverly Hills,CA,90212.0,3,11690.0,0.00025662959794696324,0.025662959794696325
Downey,CA,90241.0,3,40100.0,7.481296758104738e-05,0.007481296758104738
Hawthorne,CA,90250.0,1,84150.0,1.1883541295306002e-05,0.0011883541295306002
Manhattan Beach,CA,90266.0,7,32240.0,0.00021712158808933002,0.021712158808933003
Pacific Palisades,CA,90272.0,2,19660.0,0.0001017293997965412,0.01017293997965412
Rolling Hills Estates,CA,90274.0,1,25060.0,3.990422984836392e-05,0.0039904229848363925
Redondo Beach,CA,90277.0,6,32410.0,0.0001851280468991052,0.018512804689910522
Marina Del Rey,CA,90292.0,2,20830.0,9.601536245799327e-05,0.009601536245799328
Inglewood,CA,90301.0,1,30780.0,3.248862897985705e-05,0.003248862897985705
Santa Monica,CA,90401.0,1,6270.0,0.0001594896331738437,0.01594896331738437
Santa Monica,CA,90403.0,4,20010.0,0.0001999000499750125,0.01999000499750125
Santa Monica,CA,90404.0,24,16720.0,0.0014354066985645933,0.14354066985645933
Santa Monica,CA,90405.0,1,22700.0,4.405286343612335e-05,0.004405286343612335
Torrance,CA,90502.0,4,16440.0,0.00024330900243309004,0.024330900243309004
Torrance,CA,90503.0,6,40240.0,0.00014910536779324057,0.014910536779324057
Torrance,CA,90505.0,15,33900.0,0.0004424778761061947,0.04424778761061947
Torrance,CA,90509.0,1,0.0,inf,inf
Whittier,CA,90602.0,6,22170.0,0.00027063599458728013,0.027063599458728015
Whittier,CA,90603.0,1,19650.0,5.089058524173028e-05,0.0050890585241730275
La Palma,CA,90623.0,1,14770.0,6.770480704129993e-05,0.006770480704129994
Harbor City,CA,90710.0,1,23450.0,4.2643923240938166e-05,0.0042643923240938165
Lakewood,CA,90712.0,2,30080.0,6.648936170212766e-05,0.006648936170212766
Los Alamitos,CA,90720.0,8,21860.0,0.00036596523330283625,0.036596523330283626
Seal Beach,CA,90740.0,1,22370.0,4.470272686633885e-05,0.004470272686633884
Signal Hill,CA,90755.0,1,10340.0,9.671179883945841e-05,0.00967117988394584
Long Beach,CA,90804.0,2,31260.0,6.397952655150352e-05,0.0063979526551503525
Long Beach,CA,90806.0,3,35600.0,8.426966292134831e-05,0.008426966292134831
Long Beach,CA,90807.0,6,29240.0,0.0002051983584131327,0.02051983584131327
Long Beach,CA,90808.0,7,37310.0,0.0001876172607879925,0.01876172607879925
Long Beach,CA,90813.0,3,42660.0,7.032348804500703e-05,0.007032348804500703
Arcadia,CA,91006.0,3,29940.0,0.0001002004008016032,0.01002004008016032
Arcadia,CA,91007.0,1,29030.0,3.444712366517396e-05,0.003444712366517396
Duarte,CA,91010.0,4,23190.0,0.000172488141440276,0.0172488141440276
La Canada,CA,91011.0,3,19720.0,0.00015212981744421906,0.015212981744421906
Montrose,CA,91020.0,1,7120.0,0.0001404494382022472,0.01404494382022472
South Pasadena,CA,91030.0,1,23890.0,4.185851820845542e-05,0.004185851820845542
Pasadena,CA,91101.0,1,15230.0,6.565988181221274e-05,0.006565988181221274
Pasadena,CA,91103.0,1,22270.0,4.49034575662326e-05,0.0044903457566232595
Pasadena,CA,91105.0,12,11340.0,0.0010582010582010583,0.10582010582010583
Pasadena,CA,91106.0,5,19190.0,0.0002605523710265763,0.02605523710265763
Pasadena,CA,91108.0,1,12200.0,8.19672131147541e-05,0.00819672131147541
San Marino,CA,91108.0,1,12200.0,8.19672131147541e-05,0.00819672131147541
Glendale,CA,91203.0,3,12920.0,0.00023219814241486067,0.023219814241486066
Glendale,CA,91204.0,1,13060.0,7.656967840735069e-05,0.007656967840735069
Glendale,CA,91206.0,1,27180.0,3.679175864606328e-05,0.003679175864606328
Glendale,CA,91208.0,2,15080.0,0.0001326259946949602,0.01326259946949602
Agoura Hills,CA,91301.0,3,23210.0,0.00012925463162429988,0.012925463162429988
Calabasas,CA,91302.0,5,22150.0,0.0002257336343115124,0.02257336343115124
West Hills,CA,91307.0,3,23420.0,0.00012809564474807857,0.012809564474807857
Encino,CA,91316.0,2,24850.0,8.048289738430584e-05,0.008048289738430584
Newbury Park,CA,91320.0,1,41700.0,2.398081534772182e-05,0.002398081534772182
Thousand Oaks,CA,91320.0,1,41700.0,2.398081534772182e-05,0.002398081534772182
Northridge,CA,91324.0,2,26160.0,7.64525993883792e-05,0.00764525993883792
Northridge,CA,91325.0,1,29930.0,3.341129301703976e-05,0.003341129301703976
Porter Ranch,CA,91326.0,2,35530.0,5.629045876723895e-05,0.005629045876723895
Granada Hills,CA,91344.0,2,48210.0,4.1485169052063885e-05,0.004148516905206389
Mission Hills,CA,91345.0,3,17600.0,0.00017045454545454547,0.017045454545454548
Santa Clarita,CA,91351.0,1,32020.0,3.123048094940662e-05,0.003123048094940662
Santa Clarita,CA,91355.0,1,28970.0,3.451846738004832e-05,0.0034518467380048323
Valencia,CA,91355.0,8,28970.0,0.0002761477390403866,0.02761477390403866
Tarzana,CA,91356.0,6,25910.0,0.00023157082207641837,0.023157082207641837
Thousand Oaks,CA,91360.0,6,38230.0,0.00015694480774261052,0.01569448077426105
Thousand Oaks,CA,91361.0,7,18720.0,0.00037393162393162396,0.0373931623931624
Westlake Village,CA,91361.0,10,18720.0,0.0005341880341880342,0.05341880341880342
Woodland Hills,CA,91367.0,1,40160.0,2.4900398406374503e-05,0.00249003984063745
Panorama City,CA,91402.0,3,59460.0,5.0454086781029264e-05,0.005045408678102927
Sherman Oaks,CA,91403.0,4,22710.0,0.00017613386173491853,0.017613386173491855
Van Nuys,CA,91405.0,1,44340.0,2.255299954894001e-05,0.0022552999548940008
Encino,CA,91436.0,14,17580.0,0.0007963594994311718,0.07963594994311718
Burbank,CA,91501.0,1,17530.0,5.7045065601825445e-05,0.005704506560182544
Burbank,CA,91505.0,7,28720.0,0.0002437325905292479,0.02437325905292479
Burbank,CA,91506.0,4,17390.0,0.00023001725129384704,0.023001725129384705
Studio City,CA,91604.0,3,25430.0,0.00011797090051120724,0.011797090051120724
N Hollywood,CA,91607.0,1,24980.0,4.00320256204964e-05,0.0040032025620496394
Chino Hills,CA,91709.0,3,73920.0,4.0584415584415584e-05,0.004058441558441558
Chino,CA,91710.0,1,73480.0,1.3609145345672292e-05,0.0013609145345672292
Claremont,CA,91711.0,1,30500.0,3.278688524590164e-05,0.0032786885245901644
Covina,CA,91723.0,2,17320.0,0.00011547344110854503,0.011547344110854504
Rancho Cucamonga,CA,91730.0,3,61270.0,4.8963603721233885e-05,0.004896360372123388
Glendora,CA,91740.0,1,23980.0,4.170141784820684e-05,0.004170141784820684
Monterey Park,CA,91754.0,4,32030.0,0.0001248829222603809,0.012488292226038089
Montclair,CA,91763.0,1,35150.0,2.844950213371266e-05,0.002844950213371266
Pomona,CA,91767.0,1,44180.0,2.2634676324128565e-05,0.0022634676324128564
Pomona,CA,91768.0,1,27730.0,3.606202668589975e-05,0.003606202668589975
San Gabriel,CA,91776.0,2,34710.0,5.762028233938346e-05,0.005762028233938346
Upland,CA,91786.0,7,47310.0,0.0001479602621010357,0.014796026210103572
West Covina,CA,91790.0,1,41390.0,2.4160425223483932e-05,0.002416042522348393
Alhambra,CA,91801.0,1,45480.0,2.198768689533861e-05,0.0021987686895338612
Alhambra,CA,91803.0,1,26660.0,3.7509377344336085e-05,0.0037509377344336087
Chula Vista,CA,91910.0,7,78070.0,8.966312283847829e-05,0.00896631228384783
Chula Vista,CA,91913.0,2,56350.0,3.54924578527063e-05,0.00354924578527063
La Mesa,CA,91941.0,1,30350.0,3.2948929159802305e-05,0.0032948929159802307
La Mesa,CA,91942.0,8,35230.0,0.00022707919386886176,0.022707919386886176
National City,CA,91950.0,5,56490.0,8.85112409275978e-05,0.00885112409275978
Carlsbad,CA,92011.0,1,22860.0,4.374453193350831e-05,0.0043744531933508305
Del Mar,CA,92014.0,3,12990.0,0.00023094688221709007,0.023094688221709007
El Cajon,CA,92020.0,2,52190.0,3.832151753209427e-05,0.003832151753209427
El Cajon,CA,92021.0,1,62710.0,1.5946420028703556e-05,0.0015946420028703557
Encinitas,CA,92024.0,12,46740.0,0.00025673940949935817,0.025673940949935817
Encintas,CA,92024.0,1,46740.0,2.1394950791613178e-05,0.0021394950791613176
Escondido,CA,92025.0,1,44840.0,2.2301516503122213e-05,0.0022301516503122213
La Jolla,CA,92037.0,23,32950.0,0.0006980273141122913,0.06980273141122914
Camp Penleton,CA,92055.0,1,6633.0,0.00015076134479119553,0.015076134479119553
Oceanside,CA,92056.0,15,50200.0,0.000298804780876494,0.0298804780876494
Poway,CA,92064.0,10,46190.0,0.00021649707728945658,0.021649707728945658
Santee,CA,92071.0,1,52530.0,1.9036740909956216e-05,0.0019036740909956216
Solana Beach,CA,92075.0,2,11980.0,0.0001669449081803005,0.01669449081803005
Vista,CA,92081.0,2,26410.0,7.572889057175312e-05,0.007572889057175312
Vista,CA,92083.0,1,36060.0,2.7731558513588462e-05,0.002773155851358846
La Jolla,CA,92093.0,1,95.0,0.010526315789473684,1.0526315789473684
San Diego,CA,92101.0,1,32840.0,3.0450669914738125e-05,0.0030450669914738127
San Diego,CA,92103.0,17,27320.0,0.0006222547584187408,0.06222547584187408
San Diego,CA,92108.0,1,20960.0,4.770992366412214e-05,0.004770992366412214
San Diego,CA,92109.0,1,34820.0,2.871912693854107e-05,0.002871912693854107
San Diego,CA,92117.0,4,46540.0,8.594757198109153e-05,0.008594757198109152
Coronado,CA,92118.0,4,15080.0,0.0002652519893899204,0.02652519893899204
San Diego,CA,92120.0,3,27740.0,0.00010814708002883922,0.010814708002883922
San Diego,CA,92121.0,10,4170.0,0.002398081534772182,0.2398081534772182
San Diego,CA,92122.0,7,32080.0,0.00021820448877805487,0.021820448877805487
San Diego,CA,92123.0,7,26470.0,0.00026445032111824707,0.026445032111824706
San Diego,CA,92127.0,1,47010.0,2.1272069772388854e-05,0.0021272069772388853
San Diego,CA,92128.0,3,45620.0,6.57606313020605e-05,0.006576063130206049
San Diego,CA,92130.0,6,57840.0,0.0001037344398340249,0.01037344398340249
San Diego,CA,92131.0,4,35340.0,0.00011318619128466328,0.011318619128466328
San Diego,CA,92134.0,3,319.0,0.009404388714733543,0.9404388714733543
Palm Desert,CA,92211.0,3,21830.0,0.00013742556115437472,0.013742556115437472
El Centro,CA,92243.0,3,46870.0,6.400682739492213e-05,0.0064006827394922135
La Quinta,CA,92253.0,1,31770.0,3.147623544224111e-05,0.003147623544224111
Palm Desert,CA,92260.0,3,24780.0,0.00012106537530266344,0.012106537530266344
Palm Springs,CA,92262.0,1,20300.0,4.926108374384237e-05,0.0049261083743842365
Rancho Mirage,CA,92270.0,10,14250.0,0.0007017543859649122,0.07017543859649122
Apple Valley,CA,92307.0,1,37750.0,2.649006622516556e-05,0.0026490066225165563
Highland,CA,92346.0,1,53370.0,1.873711823121604e-05,0.001873711823121604
Loma Linda,CA,92354.0,8,19480.0,0.0004106776180698152,0.04106776180698152
Redlands,CA,92373.0,3,30260.0,9.91407799074686e-05,0.00991407799074686
Victorville,CA,92395.0,3,38900.0,7.712082262210797e-05,0.007712082262210797
Riverside,CA,92501.0,2,18020.0,0.00011098779134295228,0.011098779134295227
Riverside,CA,92503.0,2,84730.0,2.3604390416617492e-05,0.0023604390416617493
Riverside,CA,92504.0,1,49540.0,2.0185708518368996e-05,0.0020185708518368995
Riverside,CA,92505.0,2,46200.0,4.329004329004329e-05,0.004329004329004329
Riverside,CA,92506.0,2,41330.0,4.839099927413501e-05,0.004839099927413501
Riverside,CA,92507.0,1,47450.0,2.107481559536354e-05,0.002107481559536354
Hemet,CA,92543.0,2,31080.0,6.435006435006435e-05,0.006435006435006435
Murrieta,CA,92563.0,2,69540.0,2.8760425654299682e-05,0.002876042565429968
Temecula,CA,92591.0,1,38870.0,2.572678157962439e-05,0.002572678157962439
Temecula,CA,92592.0,2,74310.0,2.6914278024491992e-05,0.0026914278024491992
Wildomar,CA,92595.0,1,32600.0,3.067484662576687e-05,0.003067484662576687
Irvine,CA,92604.0,3,25090.0,0.00011956954962136309,0.011956954962136309
Irvine,CA,92617.0,1,6250.0,0.00016,0.016
Irvine,CA,92618.0,9,53730.0,0.00016750418760469013,0.016750418760469014
Corona Del Mar,CA,92625.0,2,10500.0,0.00019047619047619048,0.01904761904761905
Costa Mesa,CA,92627.0,4,53740.0,7.44324525493115e-05,0.007443245254931149
Dana Point,CA,92629.0,3,24210.0,0.00012391573729863693,0.012391573729863693
Lake Forest,CA,92630.0,5,62390.0,8.014104824491104e-05,0.008014104824491105
Huntington Beach,CA,92646.0,1,51720.0,1.9334880123743232e-05,0.0019334880123743233
Huntington Beach,CA,92647.0,3,52570.0,5.706676811869888e-05,0.005706676811869888
Huntington Beach,CA,92648.0,4,40180.0,9.955201592832254e-05,0.009955201592832254
Laguna Beach,CA,92651.0,2,20470.0,9.770395701025892e-05,0.009770395701025891
Laguna Hills,CA,92653.0,9,27820.0,0.0003235082674335011,0.03235082674335011
Aliso Viejo,CA,92656.0,1,48100.0,2.079002079002079e-05,0.002079002079002079
Newport Beach,CA,92660.0,30,31560.0,0.0009505703422053232,0.09505703422053231
Newport Beach,CA,92663.0,6,15960.0,0.00037593984962406017,0.03759398496240602
San Clemente,CA,92673.0,5,28490.0,0.0001755001755001755,0.01755001755001755
San Juan Capistrano,CA,92675.0,2,33420.0,5.984440454817474e-05,0.005984440454817474
Laguna Niguel,CA,92677.0,4,59290.0,6.74650025299376e-05,0.0067465002529937595
Rancho Santa Margarita,CA,92688.0,3,41920.0,7.156488549618321e-05,0.007156488549618321
Mission Viejo,CA,92691.0,5,45140.0,0.00011076650420912716,0.011076650420912717
Mission Viejo,CA,92692.0,3,43920.0,6.830601092896175e-05,0.006830601092896175
Ladera Ranch,CA,92694.0,5,34810.0,0.00014363688595231256,0.014363688595231256
Irvine,CA,92697.0,8,43.0,0.18604651162790697,18.6046511627907
Santa Ana,CA,92701.0,5,44200.0,0.00011312217194570136,0.011312217194570135
Santa Ana,CA,92705.0,3,43570.0,6.885471654808354e-05,0.006885471654808354
Fountain Valley,CA,92708.0,4,51920.0,7.704160246533128e-05,0.007704160246533128
Tustin,CA,92780.0,5,52070.0,9.602458229306702e-05,0.009602458229306702
Anaheim,CA,92801.0,3,56630.0,5.297545470598623e-05,0.005297545470598623
Anaheim,CA,92804.0,1,75840.0,1.3185654008438819e-05,0.0013185654008438818
Anaheim,CA,92807.0,1,35230.0,2.838489923360772e-05,0.002838489923360772
Brea,CA,92821.0,6,37920.0,0.00015822784810126583,0.015822784810126583
Fullerton,CA,92831.0,1,29920.0,3.342245989304813e-05,0.0033422459893048127
Fullerton,CA,92835.0,11,23190.0,0.00047434238896075894,0.04743423889607589
Garden Grove,CA,92843.0,1,41740.0,2.3957834211787255e-05,0.0023957834211787254
Orange,CA,92866.0,8,12540.0,0.0006379585326953748,0.06379585326953748
Orange,CA,92868.0,4,20140.0,0.00019860973187686197,0.019860973187686197
Orange,CA,92869.0,1,33830.0,2.9559562518474725e-05,0.0029559562518474726
Corona,CA,92879.0,1,44060.0,2.2696323195642304e-05,0.0022696323195642303
Yorba Linda,CA,92886.0,5,47760.0,0.00010469011725293132,0.010469011725293133
Ventura,CA,93003.0,4,44550.0,8.978675645342312e-05,0.008978675645342311
Camarillo,CA,93010.0,5,41330.0,0.00012097749818533752,0.012097749818533753
